Country_KR,Sector_Group,Year,Project_Count,Commitment_Raw,Disbursement_Raw
케냐,긴급구호/취약성,2023,0,0.0,0.0
케냐,긴급구호/취약성,2024,2,0.06,0.06
케냐,기타,2019,2,211827.0,211827.0
케냐,기타,2020,2,30836.0,30836.0
케냐,기타,2021,2,337783.0,337783.0
케냐,기타,2022,2,334465.0,334465.0
케냐,기타,2023,2,140669.0,140669.0
케냐,기타,2024,2,0.28,0.28
코모로,공공행정,2019,0,0.0,0.0
코모로,공공행정,2020,0,0.0,0.0
코모로,공공행정,2021,0,0.0,0.0
코모로,공공행정,2022,0,0.0,0.0
코모로,공공행정,2023,0,0.0,0.0
코모로,공공행정,2024,1,0.0,0.0
코모로,교육,2019,0,0.0,0.0
코모로,교육,2020,0,0.0,0.0
코모로,교육,2021,0,0.0,0.0
코모로,교육,2022,0,0.0,0.0
코모로,교육,2023,1,99172.0,99172.0
코모로,교육,2024,0,0.0,0.0
코모로,보건의료,2019,0,0.0,0.0
코모로,보건의료,2020,0,0.0,0.0
코모로,보건의료,2021,0,0.0,0.0
코모로,보건의료,2022,0,0.0,0.0
코모로,보건의료,2023,0,0.0,0.0
코모로,보건의료,2024,0,0.0,0.0
코모로,기술환경에너지,2019,0,0.0,0.0
코모로,기술환경에너지,2020,0,0.0,0.0
코모로,기술환경에너지,2021,0,0.0,0.0
코모로,기술환경에너지,2022,0,0.0,0.0
코모로,기술환경에너지,2023,0,0.0,0.0
코모로,기술환경에너지,2024,0,0.0,0.0
코모로,농림수산,2019,0,0.0,0.0
코모로,농림수산,2020,0,0.0,0.0
코모로,농림수산,2021,0,0.0,0.0
코모로,농림수산,2022,0,0.0,0.0
코모로,농림수산,2023,0,0.0,0.0
코모로,농림수산,2024,0,0.0,0.0
코모로,긴급구호/취약성,2019,0,0.0,0.0
코모로,긴급구호/취약성,2020,0,0.0,0.0
코모로,긴급구호/취약성,2021,0,0.0,0.0
코모로,긴급구호/취약성,2022,0,0.0,0.0
코모로,긴급구호/취약성,2023,0,0.0,0.0
코모로,긴급구호/취약성,2024,0,0.0,0.0
코모로,기타,2019,0,0.0,0.0
코모로,기타,2020,0,0.0,0.0
코모로,기타,2021,0,0.0,0.0
코모로,기타,2022,0,0.0,0.0
코모로,기타,2023,0,0.0,0.0
코모로,기타,2024,0,0.0,0.0
코스타리카,공공행정,2019,4,95412.0,93795.0
코스타리카,공공행정,2020,3,3157279.0,157293.0
코스타리카,공공행정,2021,3,153468.0,1358002.0
코스타리카,공공행정,2022,1,0.0,357894.0
코스타리카,공공행정,2023,4,245082.0,894599.0
코스타리카,공공행정,2024,5,0.22,0.43
코스타리카,교육,2019,6,451654.0,451654.0
코스타리카,교육,2020,5,245891.0,245891.0
코스타리카,교육,2021,1,100466.0,100466.0
코스타리카,교육,2022,0,0.0,0.0
코스타리카,교육,2023,1,189142.0,189142.0
코스타리카,교육,2024,0,0.0,0.0
코스타리카,보건의료,2019,0,0.0,0.0
코스타리카,보건의료,2020,0,0.0,0.0
코스타리카,보건의료,2021,0,0.0,0.0
코스타리카,보건의료,2022,0,0.0,0.0
코스타리카,보건의료,2023,1,581843.0,581843.0
코스타리카,보건의료,2024,0,0.0,0.0
코스타리카,기술환경에너지,2019,4,4620932.0,1105942.0
코스타리카,기술환경에너지,2020,2,61482.0,78982.0
코스타리카,기술환경에너지,2021,1,0.0,1037421.0
코스타리카,기술환경에너지,2022,2,174837.0,909774.0
코스타리카,기술환경에너지,2023,3,39399.0,803502.0
코스타리카,기술환경에너지,2024,4,0.02,0.38
코스타리카,농림수산,2019,0,0.0,0.0
코스타리카,농림수산,2020,1,49058.0,49058.0
코스타리카,농림수산,2021,0,0.0,0.0
코스타리카,농림수산,2022,0,0.0,0.0
코스타리카,농림수산,2023,0,0.0,0.0
코스타리카,농림수산,2024,0,0.0,0.0
코스타리카,긴급구호/취약성,2019,0,0.0,0.0
코스타리카,긴급구호/취약성,2020,0,0.0,0.0
코스타리카,긴급구호/취약성,2021,0,0.0,0.0
코스타리카,긴급구호/취약성,2022,0,0.0,0.0
코스타리카,긴급구호/취약성,2023,0,0.0,0.0
코스타리카,긴급구호/취약성,2024,0,0.0,0.0
코스타리카,기타,2019,2,205343.0,205343.0
코스타리카,기타,2020,1,226675.0,226675.0
코스타리카,기타,2021,0,0.0,0.0
코스타리카,기타,2022,0,0.0,0.0
코스타리카,기타,2023,0,0.0,0.0
코스타리카,기타,2024,1,0.04,0.04
코트디부아르,공공행정,2019,6,104036.0,100158.0
코트디부아르,공공행정,2020,5,107837.0,107907.0
코트디부아르,공공행정,2021,5,445479.0,446169.0
코트디부아르,공공행정,2022,1,25992.0,22743.0
코트디부아르,공공행정,2023,9,842648.0,842648.0
코트디부아르,공공행정,2024,5,0.22,0.22
코트디부아르,교육,2019,7,444658.0,437690.0
코트디부아르,교육,2020,4,194656.0,194656.0
코트디부아르,교육,2021,2,6625939.0,109606.0
코트디부아르,교육,2022,4,367343.0,446332.0
코트디부아르,교육,2023,7,1090492.0,1837642.0
코트디부아르,교육,2024,6,11.17,2.45
코트디부아르,보건의료,2019,2,75247.0,74811.0
코트디부아르,보건의료,2020,2,66480.0,66522.0
코트디부아르,보건의료,2021,0,0.0,0.0
코트디부아르,보건의료,2022,0,0.0,0.0
코트디부아르,보건의료,2023,3,167877.0,167877.0
코트디부아르,보건의료,2024,2,0.11,0.11
코트디부아르,기술환경에너지,2019,4,31758.0,5951327.0
코트디부아르,기술환경에너지,2020,2,270588.0,2831857.0
코트디부아르,기술환경에너지,2021,2,308707.0,558523.0
코트디부아르,기술환경에너지,2022,2,25992.0,1824747.0
코트디부아르,기술환경에너지,2023,8,17088769.0,938814.0
코트디부아르,기술환경에너지,2024,4,0.04,2.64
코트디부아르,농림수산,2019,0,0.0,0.0
코트디부아르,농림수산,2020,1,105624.0,106507.0
코트디부아르,농림수산,2021,1,161964.0,161964.0
코트디부아르,농림수산,2022,0,0.0,0.0
코트디부아르,농림수산,2023,0,0.0,0.0
코트디부아르,농림수산,2024,1,0.35,0.1
코트디부아르,긴급구호/취약성,2019,0,0.0,0.0
코트디부아르,긴급구호/취약성,2020,2,33351.0,33351.0
코트디부아르,긴급구호/취약성,2021,2,142634.0,142634.0
코트디부아르,긴급구호/취약성,2022,1,29563.0,29563.0
코트디부아르,긴급구호/취약성,2023,1,51949.0,51949.0
코트디부아르,긴급구호/취약성,2024,0,0.0,0.0
코트디부아르,기타,2019,2,378988.0,378988.0
코트디부아르,기타,2020,2,351566.0,351566.0
코트디부아르,기타,2021,2,402552.0,402552.0
코트디부아르,기타,2022,2,560144.0,560144.0
코트디부아르,기타,2023,2,467133.0,467133.0
코트디부아르,기타,2024,3,0.52,0.48
콜롬비아,공공행정,2019,8,490126.0,480864.0
콜롬비아,공공행정,2020,5,5691300.0,193481.0
콜롬비아,공공행정,2021,10,591403.0,598721.0
콜롬비아,공공행정,2022,9,215073.0,209146.0
콜롬비아,공공행정,2023,17,700509.0,700509.0
콜롬비아,공공행정,2024,14,0.88,0.88
콜롬비아,교육,2019,12,1443286.0,1443286.0
콜롬비아,교육,2020,6,778771.0,778771.0
콜롬비아,교육,2021,4,224230.0,229534.0
콜롬비아,교육,2022,7,327663.0,326908.0
콜롬비아,교육,2023,9,709285.0,709285.0
콜롬비아,교육,2024,9,1.25,1.25
콜롬비아,보건의료,2019,2,193425.0,193425.0
콜롬비아,보건의료,2020,2,61482.0,61482.0
콜롬비아,보건의료,2021,0,0.0,0.0
콜롬비아,보건의료,2022,1,24273.0,24273.0
콜롬비아,보건의료,2023,2,38850.0,38850.0
콜롬비아,보건의료,2024,3,0.14,0.14
콜롬비아,기술환경에너지,2019,11,775600.0,769144.0
콜롬비아,기술환경에너지,2020,7,329629.0,330115.0
콜롬비아,기술환경에너지,2021,6,5159996.0,247965.0
콜롬비아,기술환경에너지,2022,9,423319.0,1847909.0
콜롬비아,기술환경에너지,2023,5,165168.0,1755564.0
콜롬비아,기술환경에너지,2024,9,6.54,1.02
콜롬비아,농림수산,2019,4,206519.0,206519.0
콜롬비아,농림수산,2020,2,58950.0,59186.0
콜롬비아,농림수산,2021,3,151594.0,153485.0
콜롬비아,농림수산,2022,3,76495.0,75408.0
콜롬비아,농림수산,2023,3,61159.0,61159.0
콜롬비아,농림수산,2024,1,0.02,0.02
콜롬비아,긴급구호/취약성,2019,1,76471.0,76471.0
콜롬비아,긴급구호/취약성,2020,3,4573562.0,4573562.0
콜롬비아,긴급구호/취약성,2021,3,4583154.0,4583154.0
콜롬비아,긴급구호/취약성,2022,2,97710.0,97710.0
콜롬비아,긴급구호/취약성,2023,1,91605.0,91605.0
콜롬비아,긴급구호/취약성,2024,1,0.03,0.03
콜롬비아,기타,2019,4,623564.0,621947.0
콜롬비아,기타,2020,3,333190.0,333204.0
콜롬비아,기타,2021,5,7204491.0,1725623.0
콜롬비아,기타,2022,5,607005.0,1893279.0
콜롬비아,기타,2023,4,455802.0,2106647.0
콜롬비아,기타,2024,4,6.41,1.83
콩고공화국,공공행정,2019,1,99081.0,99081.0
콩고공화국,공공행정,2020,0,0.0,0.0
콩고공화국,공공행정,2021,0,0.0,0.0
콩고공화국,공공행정,2022,0,0.0,0.0
콩고공화국,공공행정,2023,2,420202.0,369039.0
콩고공화국,공공행정,2024,2,0.0,0.05
콩고공화국,교육,2019,0,0.0,0.0
콩고공화국,교육,2020,0,0.0,0.0
콩고공화국,교육,2021,0,0.0,0.0
콩고공화국,교육,2022,0,0.0,0.0
콩고공화국,교육,2023,0,0.0,0.0
콩고공화국,교육,2024,0,0.0,0.0
콩고공화국,보건의료,2019,0,0.0,0.0
콩고공화국,보건의료,2020,0,0.0,0.0
콩고공화국,보건의료,2021,0,0.0,0.0
콩고공화국,보건의료,2022,0,0.0,0.0
콩고공화국,보건의료,2023,0,0.0,0.0
콩고공화국,보건의료,2024,0,0.0,0.0
콩고공화국,기술환경에너지,2019,0,0.0,0.0
콩고공화국,기술환경에너지,2020,0,0.0,0.0
콩고공화국,기술환경에너지,2021,0,0.0,0.0
콩고공화국,기술환경에너지,2022,0,0.0,0.0
콩고공화국,기술환경에너지,2023,0,0.0,0.0
콩고공화국,기술환경에너지,2024,1,0.02,0.02
콩고공화국,농림수산,2019,0,0.0,0.0
콩고공화국,농림수산,2020,0,0.0,0.0
콩고공화국,농림수산,2021,0,0.0,0.0
콩고공화국,농림수산,2022,0,0.0,0.0
콩고공화국,농림수산,2023,0,0.0,0.0
콩고공화국,농림수산,2024,0,0.0,0.0
콩고공화국,긴급구호/취약성,2019,0,0.0,0.0
콩고공화국,긴급구호/취약성,2020,0,0.0,0.0
콩고공화국,긴급구호/취약성,2021,0,0.0,0.0
콩고공화국,긴급구호/취약성,2022,0,0.0,0.0
콩고공화국,긴급구호/취약성,2023,0,0.0,0.0
콩고공화국,긴급구호/취약성,2024,0,0.0,0.0
콩고공화국,기타,2019,0,0.0,0.0
콩고공화국,기타,2020,0,0.0,0.0
콩고공화국,기타,2021,0,0.0,0.0
콩고공화국,기타,2022,0,0.0,0.0
콩고공화국,기타,2023,0,0.0,0.0
콩고공화국,기타,2024,0,0.0,0.0
콩고민주공화국(DR콩고),공공행정,2019,15,343467.0,327376.0
콩고민주공화국(DR콩고),공공행정,2020,12,219790.0,220556.0
콩고민주공화국(DR콩고),공공행정,2021,13,504648.0,513000.0
콩고민주공화국(DR콩고),공공행정,2022,10,201673.0,189248.0
콩고민주공화국(DR콩고),공공행정,2023,17,923989.0,842393.0
콩고민주공화국(DR콩고),공공행정,2024,10,0.18,0.27
콩고민주공화국(DR콩고),교육,2019,4,80570.0,1187776.0
콩고민주공화국(DR콩고),교육,2020,4,60103.0,210840.0
콩고민주공화국(DR콩고),교육,2021,5,45258.0,353595.0
콩고민주공화국(DR콩고),교육,2022,4,44091.0,642467.0
콩고민주공화국(DR콩고),교육,2023,2,6519.0,534583.0
콩고민주공화국(DR콩고),교육,2024,1,0.02,0.02
콩고민주공화국(DR콩고),보건의료,2019,2,19250.0,18172.0
콩고민주공화국(DR콩고),보건의료,2020,3,10066434.0,188119.0
콩고민주공화국(DR콩고),보건의료,2021,3,66021.0,717401.0
콩고민주공화국(DR콩고),보건의료,2022,5,69366.0,668710.0
콩고민주공화국(DR콩고),보건의료,2023,5,32594.0,2544504.0
콩고민주공화국(DR콩고),보건의료,2024,5,1.0,3.63
콩고민주공화국(DR콩고),기술환경에너지,2019,12,2000997.0,4361299.0
콩고민주공화국(DR콩고),기술환경에너지,2020,9,104639.0,395633.0
콩고민주공화국(DR콩고),기술환경에너지,2021,7,140334.0,282292.0
콩고민주공화국(DR콩고),기술환경에너지,2022,8,257615.0,235016.0
콩고민주공화국(DR콩고),기술환경에너지,2023,7,203945.0,203945.0
콩고민주공화국(DR콩고),기술환경에너지,2024,8,0.25,0.25
콩고민주공화국(DR콩고),농림수산,2019,6,55888.0,52755.0
콩고민주공화국(DR콩고),농림수산,2020,5,73098.0,73710.0
콩고민주공화국(DR콩고),농림수산,2021,3,41161.0,43518.0
콩고민주공화국(DR콩고),농림수산,2022,2,15368.0,13447.0
콩고민주공화국(DR콩고),농림수산,2023,2,13038.0,13038.0
콩고민주공화국(DR콩고),농림수산,2024,3,0.03,0.03
콩고민주공화국(DR콩고),긴급구호/취약성,2019,0,0.0,0.0
콩고민주공화국(DR콩고),긴급구호/취약성,2020,1,16663.0,16663.0
콩고민주공화국(DR콩고),긴급구호/취약성,2021,4,704274.0,706042.0
콩고민주공화국(DR콩고),긴급구호/취약성,2022,3,191005.0,190753.0
콩고민주공화국(DR콩고),긴급구호/취약성,2023,1,6519.0,6519.0
콩고민주공화국(DR콩고),긴급구호/취약성,2024,1,6.0,0.0
콩고민주공화국(DR콩고),기타,2019,4,230223.0,229683.0
콩고민주공화국(DR콩고),기타,2020,3,146342.0,146384.0
콩고민주공화국(DR콩고),기타,2021,2,190767.0,190767.0
콩고민주공화국(DR콩고),기타,2022,3,286468.0,283219.0
콩고민주공화국(DR콩고),기타,2023,4,259898.0,259898.0
콩고민주공화국(DR콩고),기타,2024,3,0.24,0.24
쿠바,공공행정,2019,0,0.0,0.0
쿠바,공공행정,2020,0,0.0,0.0
쿠바,공공행정,2021,0,0.0,0.0
쿠바,공공행정,2022,0,0.0,0.0
쿠바,공공행정,2023,0,0.0,0.0
쿠바,공공행정,2024,0,0.0,0.0
쿠바,교육,2019,0,0.0,0.0
쿠바,교육,2020,0,0.0,0.0
쿠바,교육,2021,0,0.0,0.0
쿠바,교육,2022,0,0.0,0.0
쿠바,교육,2023,0,0.0,0.0
쿠바,교육,2024,0,0.0,0.0
쿠바,보건의료,2019,0,0.0,0.0
쿠바,보건의료,2020,0,0.0,0.0
쿠바,보건의료,2021,1,5181.0,5181.0
쿠바,보건의료,2022,0,0.0,0.0
쿠바,보건의료,2023,0,0.0,0.0
쿠바,보건의료,2024,0,0.0,0.0
쿠바,기술환경에너지,2019,0,0.0,0.0
쿠바,기술환경에너지,2020,0,0.0,0.0
쿠바,기술환경에너지,2021,0,0.0,0.0
쿠바,기술환경에너지,2022,0,0.0,0.0
쿠바,기술환경에너지,2023,0,0.0,0.0
쿠바,기술환경에너지,2024,0,0.0,0.0
쿠바,농림수산,2019,0,0.0,0.0
쿠바,농림수산,2020,0,0.0,0.0
쿠바,농림수산,2021,0,0.0,0.0
쿠바,농림수산,2022,0,0.0,0.0
쿠바,농림수산,2023,0,0.0,0.0
쿠바,농림수산,2024,0,0.0,0.0
쿠바,긴급구호/취약성,2019,0,0.0,0.0
쿠바,긴급구호/취약성,2020,0,0.0,0.0
쿠바,긴급구호/취약성,2021,0,0.0,0.0
쿠바,긴급구호/취약성,2022,0,0.0,0.0
쿠바,긴급구호/취약성,2023,0,0.0,0.0
쿠바,긴급구호/취약성,2024,0,0.0,0.0
쿠바,기타,2019,0,0.0,0.0
쿠바,기타,2020,0,0.0,0.0
쿠바,기타,2021,0,0.0,0.0
쿠바,기타,2022,0,0.0,0.0
쿠바,기타,2023,0,0.0,0.0
쿠바,기타,2024,0,0.0,0.0
키르기스스탄,공공행정,2019,19,506815.0,486314.0
키르기스스탄,공공행정,2020,15,5416971.0,460162.0
키르기스스탄,공공행정,2021,18,6031825.0,2155752.0
키르기스스탄,공공행정,2022,14,247426.0,731110.0
키르기스스탄,공공행정,2023,16,8640050.0,4583363.0
키르기스스탄,공공행정,2024,17,7.56,4.66
키르기스스탄,교육,2019,11,1013590.0,1013590.0
키르기스스탄,교육,2020,10,599898.0,600134.0
키르기스스탄,교육,2021,9,634831.0,634954.0
키르기스스탄,교육,2022,5,128043.0,127208.0
키르기스스탄,교육,2023,12,690303.0,690303.0
키르기스스탄,교육,2024,12,1.67,1.67
키르기스스탄,보건의료,2019,2,82844.0,81227.0
키르기스스탄,보건의료,2020,2,17036.0,17050.0
키르기스스탄,보건의료,2021,1,6018.0,6363.0
키르기스스탄,보건의료,2022,1,72536.0,72536.0
키르기스스탄,보건의료,2023,1,26943.0,26943.0
키르기스스탄,보건의료,2024,1,0.05,0.05
키르기스스탄,기술환경에너지,2019,12,615936.0,613675.0
키르기스스탄,기술환경에너지,2020,6,170675.0,171203.0
키르기스스탄,기술환경에너지,2021,8,581257.0,585384.0
키르기스스탄,기술환경에너지,2022,17,1368418.0,1353832.0
키르기스스탄,기술환경에너지,2023,20,11582443.0,882443.0
키르기스스탄,기술환경에너지,2024,20,0.95,6.57
키르기스스탄,농림수산,2019,7,5056406.0,2339655.0
키르기스스탄,농림수산,2020,5,34873.0,1524807.0
키르기스스탄,농림수산,2021,4,8150.0,1053864.0
키르기스스탄,농림수산,2022,8,5634917.0,1171621.0
키르기스스탄,농림수산,2023,10,7103775.0,2015036.0
키르기스스탄,농림수산,2024,10,6.07,2.69
키르기스스탄,긴급구호/취약성,2019,2,53769.0,53769.0
키르기스스탄,긴급구호/취약성,2020,2,131724.0,131724.0
키르기스스탄,긴급구호/취약성,2021,2,128522.0,128522.0
키르기스스탄,긴급구호/취약성,2022,4,1718621.0,1708875.0
키르기스스탄,긴급구호/취약성,2023,3,123068.0,123068.0
키르기스스탄,긴급구호/취약성,2024,4,0.13,0.13
키르기스스탄,기타,2019,6,380265.0,378005.0
키르기스스탄,기타,2020,5,359716.0,360008.0
키르기스스탄,기타,2021,5,370449.0,372685.0
키르기스스탄,기타,2022,4,583147.0,582060.0
키르기스스탄,기타,2023,3,527515.0,527515.0
키르기스스탄,기타,2024,3,11.41,0.41
키리바시,공공행정,2019,1,16675.0,16675.0
키리바시,공공행정,2020,0,0.0,0.0
키리바시,공공행정,2021,0,0.0,0.0
키리바시,공공행정,2022,0,0.0,0.0
키리바시,공공행정,2023,0,0.0,0.0
키리바시,공공행정,2024,1,0.16,0.16
키리바시,교육,2019,1,22498.0,22498.0
키리바시,교육,2020,0,0.0,0.0
키리바시,교육,2021,0,0.0,0.0
키리바시,교육,2022,0,0.0,0.0
키리바시,교육,2023,1,9404.0,9404.0
키리바시,교육,2024,0,0.0,0.0
키리바시,보건의료,2019,1,201323.0,201323.0
키리바시,보건의료,2020,0,0.0,0.0
키리바시,보건의료,2021,1,204697.0,204697.0
키리바시,보건의료,2022,0,0.0,0.0
키리바시,보건의료,2023,0,0.0,0.0
키리바시,보건의료,2024,0,0.0,0.0
키리바시,기술환경에너지,2019,1,6497.0,6497.0
키리바시,기술환경에너지,2020,0,0.0,0.0
키리바시,기술환경에너지,2021,0,0.0,0.0
키리바시,기술환경에너지,2022,0,0.0,0.0
키리바시,기술환경에너지,2023,0,0.0,0.0
키리바시,기술환경에너지,2024,0,0.0,0.0
키리바시,농림수산,2019,0,0.0,0.0
키리바시,농림수산,2020,0,0.0,0.0
키리바시,농림수산,2021,0,0.0,0.0
키리바시,농림수산,2022,0,0.0,0.0
키리바시,농림수산,2023,0,0.0,0.0
키리바시,농림수산,2024,0,0.0,0.0
키리바시,긴급구호/취약성,2019,0,0.0,0.0
키리바시,긴급구호/취약성,2020,0,0.0,0.0
키리바시,긴급구호/취약성,2021,0,0.0,0.0
키리바시,긴급구호/취약성,2022,0,0.0,0.0
키리바시,긴급구호/취약성,2023,0,0.0,0.0
키리바시,긴급구호/취약성,2024,0,0.0,0.0
키리바시,기타,2019,0,0.0,0.0
키리바시,기타,2020,0,0.0,0.0
키리바시,기타,2021,0,0.0,0.0
키리바시,기타,2022,0,0.0,0.0
키리바시,기타,2023,0,0.0,0.0
키리바시,기타,2024,0,0.0,0.0
타지키스탄,공공행정,2019,5,159769.0,159229.0
타지키스탄,공공행정,2020,1,4998.0,5040.0
타지키스탄,공공행정,2021,2,51447.0,53215.0
타지키스탄,공공행정,2022,2,53997.0,47248.0
타지키스탄,공공행정,2023,6,64515.0,64515.0
타지키스탄,공공행정,2024,8,6.6,0.1
타지키스탄,교육,2019,1,13216.0,13216.0
타지키스탄,교육,2020,0,0.0,0.0
타지키스탄,교육,2021,0,0.0,0.0
타지키스탄,교육,2022,2,254544.0,254544.0
타지키스탄,교육,2023,0,0.0,0.0
타지키스탄,교육,2024,0,0.0,0.0
타지키스탄,보건의료,2019,0,0.0,0.0
타지키스탄,보건의료,2020,0,0.0,0.0
타지키스탄,보건의료,2021,1,92251.0,92251.0
타지키스탄,보건의료,2022,0,0.0,0.0
타지키스탄,보건의료,2023,1,20531.0,20531.0
타지키스탄,보건의료,2024,1,0.02,0.02
타지키스탄,기술환경에너지,2019,4,182363.0,1972849.0
타지키스탄,기술환경에너지,2020,3,29875.0,1101859.0
타지키스탄,기술환경에너지,2021,4,18246.0,2635065.0
타지키스탄,기술환경에너지,2022,3,58661.0,51328.0
타지키스탄,기술환경에너지,2023,5,14032594.0,33327.0
타지키스탄,기술환경에너지,2024,7,4.07,1.38
타지키스탄,농림수산,2019,1,1852.0,1748.0
타지키스탄,농림수산,2020,0,0.0,0.0
타지키스탄,농림수산,2021,0,0.0,0.0
타지키스탄,농림수산,2022,1,25992.0,22743.0
타지키스탄,농림수산,2023,1,6519.0,6519.0
타지키스탄,농림수산,2024,2,5.71,0.01
타지키스탄,긴급구호/취약성,2019,1,8786.0,8786.0
타지키스탄,긴급구호/취약성,2020,1,376264.0,376264.0
타지키스탄,긴급구호/취약성,2021,0,0.0,0.0
타지키스탄,긴급구호/취약성,2022,1,14456.0,14456.0
타지키스탄,긴급구호/취약성,2023,0,0.0,0.0
타지키스탄,긴급구호/취약성,2024,1,0.02,0.02
타지키스탄,기타,2019,1,29239.0,29239.0
타지키스탄,기타,2020,1,33404.0,33404.0
타지키스탄,기타,2021,0,0.0,0.0
타지키스탄,기타,2022,1,25992.0,22743.0
타지키스탄,기타,2023,3,120295.0,120295.0
타지키스탄,기타,2024,3,0.19,0.19
탄자니아,공공행정,2019,24,502832.0,484012.0
탄자니아,공공행정,2020,18,438187.0,439675.0
탄자니아,공공행정,2021,20,667641.0,688352.0
탄자니아,공공행정,2022,23,813327.0,770899.0
탄자니아,공공행정,2023,21,278820.0,278820.0
탄자니아,공공행정,2024,16,0.39,0.39
탄자니아,교육,2019,14,802944.0,2706890.0
탄자니아,교육,2020,11,7749606.0,3999689.0
탄자니아,교육,2021,12,6093811.0,4796276.0
탄자니아,교육,2022,15,6576693.0,7908025.0
탄자니아,교육,2023,19,11232945.0,6943109.0
탄자니아,교육,2024,15,1.52,5.35
탄자니아,보건의료,2019,5,7272081.0,4542293.0
탄자니아,보건의료,2020,5,204939.0,1331451.0
탄자니아,보건의료,2021,5,6264140.0,1137780.0
탄자니아,보건의료,2022,9,9214101.0,1347195.0
탄자니아,보건의료,2023,10,582816.0,4909401.0
탄자니아,보건의료,2024,11,0.41,6.88
탄자니아,기술환경에너지,2019,19,994718.0,1157218.0
탄자니아,기술환경에너지,2020,15,564648.0,566213.0
탄자니아,기술환경에너지,2021,14,322803.0,327032.0
탄자니아,기술환경에너지,2022,16,835915.0,796835.0
탄자니아,기술환경에너지,2023,19,4657073.0,626073.0
탄자니아,기술환경에너지,2024,26,0.77,1.32
탄자니아,농림수산,2019,14,244597.0,232091.0
탄자니아,농림수산,2020,11,204300.0,206010.0
탄자니아,농림수산,2021,11,295929.0,312873.0
탄자니아,농림수산,2022,11,224260.0,197750.0
탄자니아,농림수산,2023,14,5822085.0,367396.0
탄자니아,농림수산,2024,11,0.18,0.97
탄자니아,긴급구호/취약성,2019,2,201990.0,201990.0
탄자니아,긴급구호/취약성,2020,2,119133.0,119133.0
탄자니아,긴급구호/취약성,2021,2,62846.0,62846.0
탄자니아,긴급구호/취약성,2022,2,86675.0,83426.0
탄자니아,긴급구호/취약성,2023,3,82364.0,82364.0
탄자니아,긴급구호/취약성,2024,3,0.04,0.04
탄자니아,기타,2019,4,479144.0,477091.0
탄자니아,기타,2020,6,646608.0,646900.0
탄자니아,기타,2021,7,1208933.0,1211169.0
탄자니아,기타,2022,8,956284.0,951948.0
탄자니아,기타,2023,5,638373.0,638373.0
탄자니아,기타,2024,4,0.88,1.29
태국,공공행정,2019,9,350845.0,350845.0
태국,공공행정,2020,5,145428.0,145428.0
태국,공공행정,2021,3,173163.0,173163.0
태국,공공행정,2022,4,102228.0,102228.0
태국,공공행정,2023,1,17351.0,17351.0
태국,공공행정,2024,1,0.01,0.01
태국,교육,2019,11,2783882.0,2783882.0
태국,교육,2020,6,1963856.0,1963856.0
태국,교육,2021,3,452821.0,452821.0
태국,교육,2022,6,825332.0,825332.0
태국,교육,2023,9,2610397.0,2610397.0
태국,교육,2024,10,1.9,1.9
태국,보건의료,2019,0,0.0,0.0
태국,보건의료,2020,1,16839.0,16839.0
태국,보건의료,2021,2,14009.0,14009.0
태국,보건의료,2022,0,0.0,0.0
태국,보건의료,2023,0,0.0,0.0
태국,보건의료,2024,2,0.03,0.03
태국,기술환경에너지,2019,5,196642.0,196642.0
태국,기술환경에너지,2020,2,135115.0,135351.0
태국,기술환경에너지,2021,3,176497.0,176620.0
태국,기술환경에너지,2022,3,149880.0,149045.0
태국,기술환경에너지,2023,1,44653.0,44653.0
태국,기술환경에너지,2024,3,0.21,0.21
태국,농림수산,2019,0,0.0,0.0
태국,농림수산,2020,0,0.0,0.0
태국,농림수산,2021,0,0.0,0.0
태국,농림수산,2022,0,0.0,0.0
태국,농림수산,2023,1,84117.0,84117.0
태국,농림수산,2024,0,0.0,0.0
태국,긴급구호/취약성,2019,0,0.0,0.0
태국,긴급구호/취약성,2020,0,0.0,0.0
태국,긴급구호/취약성,2021,0,0.0,0.0
태국,긴급구호/취약성,2022,1,12494.0,12494.0
태국,긴급구호/취약성,2023,0,0.0,0.0
태국,긴급구호/취약성,2024,1,0.05,0.05
태국,기타,2019,1,242375.0,242375.0
태국,기타,2020,1,464144.0,464144.0
태국,기타,2021,2,652071.0,652071.0
태국,기타,2022,2,703628.0,703628.0
태국,기타,2023,2,297777.0,297777.0
태국,기타,2024,3,0.45,0.45
토고,공공행정,2019,1,8390.0,8390.0
토고,공공행정,2020,0,0.0,0.0
토고,공공행정,2021,0,0.0,0.0
토고,공공행정,2022,0,0.0,0.0
토고,공공행정,2023,0,0.0,0.0
토고,공공행정,2024,1,0.0,0.0
토고,교육,2019,1,11249.0,11249.0
토고,교육,2020,0,0.0,0.0
토고,교육,2021,0,0.0,0.0
토고,교육,2022,0,0.0,0.0
토고,교육,2023,0,0.0,0.0
토고,교육,2024,0,0.0,0.0
토고,보건의료,2019,1,114118.0,114118.0
토고,보건의료,2020,0,0.0,0.0
토고,보건의료,2021,0,0.0,0.0
토고,보건의료,2022,0,0.0,0.0
토고,보건의료,2023,1,461059.0,461059.0
토고,보건의료,2024,0,0.0,0.0
토고,기술환경에너지,2019,1,5900.0,5900.0
토고,기술환경에너지,2020,0,0.0,0.0
토고,기술환경에너지,2021,0,0.0,0.0
토고,기술환경에너지,2022,0,0.0,0.0
